W0713 11:56:26.160000 77325 /root/wuyl/pytorch-main/torch/distributed/run.py:874] 
W0713 11:56:26.160000 77325 /root/wuyl/pytorch-main/torch/distributed/run.py:874] *****************************************
W0713 11:56:26.160000 77325 /root/wuyl/pytorch-main/torch/distributed/run.py:874] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0713 11:56:26.160000 77325 /root/wuyl/pytorch-main/torch/distributed/run.py:874] *****************************************
[verify-fsdp] fsdp package: /root/wuyl/pytorch-main/torch/distributed/fsdp/__init__.py
[verify-fsdp] fully_shard module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fully_shard.py
[verify-fsdp] param_group module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fsdp_param_group.py
[verify-fsdp] mori sdma module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_mori_sdma_allgather.py
[verify-fsdp] fsdp package: /root/wuyl/pytorch-main/torch/distributed/fsdp/__init__.py
[verify-fsdp] fully_shard module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fully_shard.py
[verify-fsdp] param_group module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fsdp_param_group.py
[verify-fsdp] mori sdma module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_mori_sdma_allgather.py
[verify-fsdp] fsdp package: /root/wuyl/pytorch-main/torch/distributed/fsdp/__init__.py
[verify-fsdp] fully_shard module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fully_shard.py
[verify-fsdp] param_group module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fsdp_param_group.py
[verify-fsdp] mori sdma module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_mori_sdma_allgather.py
[verify-fsdp] fsdp package: /root/wuyl/pytorch-main/torch/distributed/fsdp/__init__.py
[verify-fsdp] fully_shard module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fully_shard.py
[verify-fsdp] param_group module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fsdp_param_group.py
[verify-fsdp] mori sdma module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_mori_sdma_allgather.py
[verify-fsdp] fsdp package: /root/wuyl/pytorch-main/torch/distributed/fsdp/__init__.py
[verify-fsdp] fully_shard module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fully_shard.py
[verify-fsdp] param_group module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fsdp_param_group.py
[verify-fsdp] mori sdma module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_mori_sdma_allgather.py
[verify-fsdp] fsdp package: /root/wuyl/pytorch-main/torch/distributed/fsdp/__init__.py
[verify-fsdp] fully_shard module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fully_shard.py
[verify-fsdp] param_group module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fsdp_param_group.py
[verify-fsdp] mori sdma module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_mori_sdma_allgather.py
[verify-fsdp] fsdp package: /root/wuyl/pytorch-main/torch/distributed/fsdp/__init__.py
[verify-fsdp] fully_shard module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fully_shard.py
[verify-fsdp] param_group module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fsdp_param_group.py
[verify-fsdp] mori sdma module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_mori_sdma_allgather.py
[verify-fsdp] fsdp package: /root/wuyl/pytorch-main/torch/distributed/fsdp/__init__.py
[verify-fsdp] fully_shard module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fully_shard.py
[verify-fsdp] param_group module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_fsdp_param_group.py
[verify-fsdp] mori sdma module: /root/wuyl/pytorch-main/torch/distributed/fsdp/_fully_shard/_mori_sdma_allgather.py
Loading Qwen model config and initializing weights...
Applying FSDP2 layer-by-layer sharding (num_params=6,754,997,760)...
FSDP2 model is ready; starting optimizer setup and benchmark.
steps=110-114 mode=native avg_time_s=0.550476 min_time_s=0.538557 max_time_s=0.574586 tokens_per_s=59526.63 tflops=2412.61 tflops_per_gpu=150.79 loss=10.431813
steps=115-119 mode=native avg_time_s=0.569852 min_time_s=0.539949 max_time_s=0.637703 tokens_per_s=57502.61 tflops=2330.58 tflops_per_gpu=145.66 loss=10.486911
steps=120-124 mode=native avg_time_s=0.561558 min_time_s=0.539286 max_time_s=0.596755 tokens_per_s=58351.92 tflops=2365.00 tflops_per_gpu=147.81 loss=10.439996
steps=125-129 mode=native avg_time_s=0.556341 min_time_s=0.539995 max_time_s=0.608251 tokens_per_s=58899.18 tflops=2387.18 tflops_per_gpu=149.20 loss=10.432615
steps=130-134 mode=native avg_time_s=0.562753 min_time_s=0.534418 max_time_s=0.595073 tokens_per_s=58227.98 tflops=2359.98 tflops_per_gpu=147.50 loss=10.428904
steps=135-139 mode=native avg_time_s=0.542774 min_time_s=0.531365 max_time_s=0.568906 tokens_per_s=60371.33 tflops=2446.85 tflops_per_gpu=152.93 loss=10.423329
steps=140-144 mode=native avg_time_s=0.554411 min_time_s=0.540407 max_time_s=0.600535 tokens_per_s=59104.17 tflops=2395.49 tflops_per_gpu=149.72 loss=10.425684
steps=145-149 mode=native avg_time_s=0.553670 min_time_s=0.532711 max_time_s=0.604776 tokens_per_s=59183.30 tflops=2398.70 tflops_per_gpu=149.92 loss=10.428890
steps=150-154 mode=native avg_time_s=0.549349 min_time_s=0.531287 max_time_s=0.595804 tokens_per_s=59648.78 tflops=2417.56 tflops_per_gpu=151.10 loss=10.420262
steps=155-159 mode=native avg_time_s=0.545669 min_time_s=0.537280 max_time_s=0.563380 tokens_per_s=60051.10 tflops=2433.87 tflops_per_gpu=152.12 loss=10.424459
steps=160-164 mode=native avg_time_s=0.553663 min_time_s=0.539494 max_time_s=0.592277 tokens_per_s=59184.00 tflops=2398.73 tflops_per_gpu=149.92 loss=10.420005
steps=165-169 mode=native avg_time_s=0.551368 min_time_s=0.544663 max_time_s=0.555362 tokens_per_s=59430.39 tflops=2408.71 tflops_per_gpu=150.54 loss=10.415198
steps=170-174 mode=native avg_time_s=0.541421 min_time_s=0.535403 max_time_s=0.547023 tokens_per_s=60522.22 tflops=2452.96 tflops_per_gpu=153.31 loss=10.415887
steps=175-179 mode=native avg_time_s=0.540565 min_time_s=0.538171 max_time_s=0.546909 tokens_per_s=60618.10 tflops=2456.85 tflops_per_gpu=153.55 loss=10.439404
steps=180-184 mode=native avg_time_s=0.540469 min_time_s=0.534922 max_time_s=0.544873 tokens_per_s=60628.86 tflops=2457.29 tflops_per_gpu=153.58 loss=10.419936
steps=185-189 mode=native avg_time_s=0.539598 min_time_s=0.536602 max_time_s=0.542936 tokens_per_s=60726.65 tflops=2461.25 tflops_per_gpu=153.83 loss=10.414042
steps=190-194 mode=native avg_time_s=0.543129 min_time_s=0.537857 max_time_s=0.547510 tokens_per_s=60331.84 tflops=2445.25 tflops_per_gpu=152.83 loss=10.408988
steps=195-199 mode=native avg_time_s=0.539611 min_time_s=0.535703 max_time_s=0.543432 tokens_per_s=60725.18 tflops=2461.19 tflops_per_gpu=153.82 loss=10.412635
steps=200-204 mode=native avg_time_s=0.545374 min_time_s=0.539913 max_time_s=0.555831 tokens_per_s=60083.49 tflops=2435.18 tflops_per_gpu=152.20 loss=10.414392
steps=205-209 mode=native avg_time_s=0.537874 min_time_s=0.534679 max_time_s=0.540483 tokens_per_s=60921.28 tflops=2469.14 tflops_per_gpu=154.32 loss=10.431414
steps=210-214 mode=native avg_time_s=0.554107 min_time_s=0.533646 max_time_s=0.595470 tokens_per_s=59136.56 tflops=2396.80 tflops_per_gpu=149.80 loss=10.419351
steps=215-219 mode=native avg_time_s=0.541913 min_time_s=0.538749 max_time_s=0.547758 tokens_per_s=60467.29 tflops=2450.74 tflops_per_gpu=153.17 loss=10.426434
steps=220-224 mode=native avg_time_s=0.539356 min_time_s=0.535917 max_time_s=0.543143 tokens_per_s=60753.95 tflops=2462.36 tflops_per_gpu=153.90 loss=10.425734
steps=225-229 mode=native avg_time_s=0.537892 min_time_s=0.534415 max_time_s=0.541950 tokens_per_s=60919.31 tflops=2469.06 tflops_per_gpu=154.32 loss=10.409653
steps=230-234 mode=native avg_time_s=0.541659 min_time_s=0.538184 max_time_s=0.543985 tokens_per_s=60495.58 tflops=2451.89 tflops_per_gpu=153.24 loss=10.439339
steps=235-239 mode=native avg_time_s=0.568451 min_time_s=0.536421 max_time_s=0.610971 tokens_per_s=57644.37 tflops=2336.33 tflops_per_gpu=146.02 loss=10.421317
steps=240-244 mode=native avg_time_s=0.541272 min_time_s=0.535640 max_time_s=0.550270 tokens_per_s=60538.91 tflops=2453.64 tflops_per_gpu=153.35 loss=10.398472
steps=245-249 mode=native avg_time_s=0.537430 min_time_s=0.529639 max_time_s=0.549073 tokens_per_s=60971.63 tflops=2471.18 tflops_per_gpu=154.45 loss=10.414646
steps=250-254 mode=native avg_time_s=0.538386 min_time_s=0.529457 max_time_s=0.554328 tokens_per_s=60863.44 tflops=2466.79 tflops_per_gpu=154.17 loss=10.417610
steps=255-259 mode=native avg_time_s=0.538620 min_time_s=0.532675 max_time_s=0.544540 tokens_per_s=60836.99 tflops=2465.72 tflops_per_gpu=154.11 loss=10.420110
steps=260-264 mode=native avg_time_s=0.536339 min_time_s=0.531884 max_time_s=0.545809 tokens_per_s=61095.69 tflops=2476.21 tflops_per_gpu=154.76 loss=10.408531
steps=265-269 mode=native avg_time_s=0.544261 min_time_s=0.533821 max_time_s=0.561257 tokens_per_s=60206.37 tflops=2440.16 tflops_per_gpu=152.51 loss=10.417700
steps=270-274 mode=native avg_time_s=0.543831 min_time_s=0.533882 max_time_s=0.555752 tokens_per_s=60254.02 tflops=2442.09 tflops_per_gpu=152.63 loss=10.418205
steps=275-279 mode=native avg_time_s=0.541490 min_time_s=0.534469 max_time_s=0.559842 tokens_per_s=60514.48 tflops=2452.65 tflops_per_gpu=153.29 loss=10.410354
steps=280-284 mode=native avg_time_s=0.547742 min_time_s=0.537379 max_time_s=0.558939 tokens_per_s=59823.76 tflops=2424.66 tflops_per_gpu=151.54 loss=10.405777
steps=285-289 mode=native avg_time_s=0.537574 min_time_s=0.534160 max_time_s=0.540346 tokens_per_s=60955.36 tflops=2470.52 tflops_per_gpu=154.41 loss=10.413412
steps=290-294 mode=native avg_time_s=0.538873 min_time_s=0.535589 max_time_s=0.545250 tokens_per_s=60808.34 tflops=2464.56 tflops_per_gpu=154.04 loss=10.407798
steps=295-299 mode=native avg_time_s=0.541544 min_time_s=0.533855 max_time_s=0.554403 tokens_per_s=60508.42 tflops=2452.41 tflops_per_gpu=153.28 loss=10.401942
steps=300-304 mode=native avg_time_s=0.553433 min_time_s=0.537503 max_time_s=0.581826 tokens_per_s=59208.61 tflops=2399.72 tflops_per_gpu=149.98 loss=10.409913
steps=305-309 mode=native avg_time_s=0.545391 min_time_s=0.536786 max_time_s=0.558201 tokens_per_s=60081.71 tflops=2435.11 tflops_per_gpu=152.19 loss=10.411578
steps=310-314 mode=native avg_time_s=0.536516 min_time_s=0.530081 max_time_s=0.544649 tokens_per_s=61075.51 tflops=2475.39 tflops_per_gpu=154.71 loss=10.416896
steps=315-319 mode=native avg_time_s=0.537702 min_time_s=0.533217 max_time_s=0.542282 tokens_per_s=60940.86 tflops=2469.93 tflops_per_gpu=154.37 loss=10.410246
steps=320-324 mode=native avg_time_s=0.540745 min_time_s=0.537820 max_time_s=0.543832 tokens_per_s=60597.91 tflops=2456.03 tflops_per_gpu=153.50 loss=10.417995
steps=325-329 mode=native avg_time_s=0.549116 min_time_s=0.533541 max_time_s=0.575934 tokens_per_s=59674.13 tflops=2418.59 tflops_per_gpu=151.16 loss=10.412692
steps=330-334 mode=native avg_time_s=0.540478 min_time_s=0.535435 max_time_s=0.542515 tokens_per_s=60627.79 tflops=2457.24 tflops_per_gpu=153.58 loss=10.404508
steps=335-339 mode=native avg_time_s=0.556272 min_time_s=0.537592 max_time_s=0.570517 tokens_per_s=58906.40 tflops=2387.48 tflops_per_gpu=149.22 loss=10.409002
steps=340-344 mode=native avg_time_s=0.542765 min_time_s=0.535133 max_time_s=0.555226 tokens_per_s=60372.32 tflops=2446.89 tflops_per_gpu=152.93 loss=10.405272
steps=345-349 mode=native avg_time_s=0.538841 min_time_s=0.535164 max_time_s=0.544308 tokens_per_s=60812.05 tflops=2464.71 tflops_per_gpu=154.04 loss=10.396426
steps=350-354 mode=native avg_time_s=0.541088 min_time_s=0.534423 max_time_s=0.549245 tokens_per_s=60559.45 tflops=2454.47 tflops_per_gpu=153.40 loss=10.400418
steps=355-359 mode=native avg_time_s=0.538162 min_time_s=0.533403 max_time_s=0.541895 tokens_per_s=60888.68 tflops=2467.82 tflops_per_gpu=154.24 loss=10.410520
steps=360-364 mode=native avg_time_s=0.539850 min_time_s=0.534987 max_time_s=0.546082 tokens_per_s=60698.34 tflops=2460.10 tflops_per_gpu=153.76 loss=10.412429
steps=365-369 mode=native avg_time_s=0.540985 min_time_s=0.536908 max_time_s=0.550463 tokens_per_s=60570.95 tflops=2454.94 tflops_per_gpu=153.43 loss=10.399417
steps=370-374 mode=native avg_time_s=0.537264 min_time_s=0.533190 max_time_s=0.540259 tokens_per_s=60990.52 tflops=2471.95 tflops_per_gpu=154.50 loss=10.397747
steps=375-379 mode=native avg_time_s=0.537638 min_time_s=0.535888 max_time_s=0.539165 tokens_per_s=60948.09 tflops=2470.23 tflops_per_gpu=154.39 loss=10.402036
steps=380-384 mode=native avg_time_s=0.540142 min_time_s=0.533435 max_time_s=0.560585 tokens_per_s=60665.52 tflops=2458.77 tflops_per_gpu=153.67 loss=10.410472
steps=385-389 mode=native avg_time_s=0.559230 min_time_s=0.534378 max_time_s=0.598662 tokens_per_s=58594.83 tflops=2374.85 tflops_per_gpu=148.43 loss=10.414874
steps=390-394 mode=native avg_time_s=0.540486 min_time_s=0.536302 max_time_s=0.548223 tokens_per_s=60626.97 tflops=2457.21 tflops_per_gpu=153.58 loss=10.418283
steps=395-399 mode=native avg_time_s=0.539706 min_time_s=0.534713 max_time_s=0.544485 tokens_per_s=60714.52 tflops=2460.76 tflops_per_gpu=153.80 loss=10.406141
steps=400-404 mode=native avg_time_s=0.539803 min_time_s=0.535814 max_time_s=0.545746 tokens_per_s=60703.63 tflops=2460.32 tflops_per_gpu=153.77 loss=10.406618
steps=405-409 mode=native avg_time_s=0.544823 min_time_s=0.531865 max_time_s=0.566054 tokens_per_s=60144.27 tflops=2437.65 tflops_per_gpu=152.35 loss=10.411079
steps=410-414 mode=native avg_time_s=0.539501 min_time_s=0.534442 max_time_s=0.549264 tokens_per_s=60737.56 tflops=2461.69 tflops_per_gpu=153.86 loss=10.410490
steps=415-419 mode=native avg_time_s=0.541732 min_time_s=0.535407 max_time_s=0.548624 tokens_per_s=60487.44 tflops=2451.56 tflops_per_gpu=153.22 loss=10.410180
steps=420-424 mode=native avg_time_s=0.542918 min_time_s=0.536002 max_time_s=0.555629 tokens_per_s=60355.33 tflops=2446.20 tflops_per_gpu=152.89 loss=10.410049
steps=425-429 mode=native avg_time_s=0.536373 min_time_s=0.533137 max_time_s=0.540724 tokens_per_s=61091.82 tflops=2476.05 tflops_per_gpu=154.75 loss=10.416072
steps=430-434 mode=native avg_time_s=0.545235 min_time_s=0.534021 max_time_s=0.563522 tokens_per_s=60098.90 tflops=2435.81 tflops_per_gpu=152.24 loss=10.410398
steps=435-439 mode=native avg_time_s=0.539414 min_time_s=0.533492 max_time_s=0.551276 tokens_per_s=60747.39 tflops=2462.09 tflops_per_gpu=153.88 loss=10.405985
steps=440-444 mode=native avg_time_s=0.538154 min_time_s=0.534610 max_time_s=0.541807 tokens_per_s=60889.65 tflops=2467.86 tflops_per_gpu=154.24 loss=10.409744
steps=445-449 mode=native avg_time_s=0.537573 min_time_s=0.533668 max_time_s=0.544547 tokens_per_s=60955.41 tflops=2470.52 tflops_per_gpu=154.41 loss=10.401978
steps=450-454 mode=native avg_time_s=0.539539 min_time_s=0.536692 max_time_s=0.545686 tokens_per_s=60733.35 tflops=2461.52 tflops_per_gpu=153.85 loss=10.401290
steps=455-459 mode=native avg_time_s=0.554542 min_time_s=0.531043 max_time_s=0.598615 tokens_per_s=59090.19 tflops=2394.92 tflops_per_gpu=149.68 loss=10.404170
steps=460-464 mode=native avg_time_s=0.552762 min_time_s=0.531161 max_time_s=0.616710 tokens_per_s=59280.47 tflops=2402.64 tflops_per_gpu=150.16 loss=10.394443
steps=465-469 mode=native avg_time_s=0.541257 min_time_s=0.533755 max_time_s=0.545748 tokens_per_s=60540.55 tflops=2453.71 tflops_per_gpu=153.36 loss=10.401308
steps=470-474 mode=native avg_time_s=0.543574 min_time_s=0.530420 max_time_s=0.567718 tokens_per_s=60282.56 tflops=2443.25 tflops_per_gpu=152.70 loss=10.408751
steps=475-479 mode=native avg_time_s=0.537999 min_time_s=0.530984 max_time_s=0.543973 tokens_per_s=60907.18 tflops=2468.57 tflops_per_gpu=154.29 loss=10.413774
steps=480-484 mode=native avg_time_s=0.542831 min_time_s=0.537057 max_time_s=0.550817 tokens_per_s=60364.97 tflops=2446.59 tflops_per_gpu=152.91 loss=10.404832
steps=485-489 mode=native avg_time_s=0.539035 min_time_s=0.534205 max_time_s=0.542883 tokens_per_s=60790.09 tflops=2463.82 tflops_per_gpu=153.99 loss=10.402088
steps=490-494 mode=native avg_time_s=0.539499 min_time_s=0.531226 max_time_s=0.549832 tokens_per_s=60737.78 tflops=2461.70 tflops_per_gpu=153.86 loss=10.402368
steps=495-499 mode=native avg_time_s=0.545732 min_time_s=0.534729 max_time_s=0.559389 tokens_per_s=60044.11 tflops=2433.59 tflops_per_gpu=152.10 loss=10.391944
{
  "avg_step_time_s": 0.5545327799869701,
  "avg_tflops": 2394.965000318441,
  "avg_tflops_per_gpu": 149.68531251990257,
  "avg_tokens_per_s": 59091.18663962471,
  "dtype": "bf16",
  "last_loss": 10.39194393157959,
  "micro_batch_size": 1,
  "mode": "native",
  "mori_enable_sdma": null,
  "mori_fsdp_enable_sdma": null,
  "mori_fsdp_zero_copy_output": null,
  "num_params": 6754997760,
  "seed": 1234,
  "seq_len": 2048,
  "steps": 500,
  "warmup": 4,
  "world_size": 16
}
/root/wuyl/pytorch-main/torch/distributed/c10d_logger.py:83: UserWarning: barrier(): using the device under current context. You can specify `device_id` in `init_process_group` to mute this warning.
  return func(*args, **kwargs)
